n,replication,seed,experiment,theta1_hat,theta2_hat,theta1_error,theta2_error,sqrt_n_theta1_error,sqrt_n_theta2_error,oracle_se1,oracle_se2,T1,T2,coverage1,coverage2,empirical_check_loss,Cn1,Cn2,lhs1,lhs2,minus_Sn1,minus_Sn2,IF_gap1,IF_gap2,IF_gap_norm,sandwich
2000,14,2020281047,experiment0_exact_m0,0.9288211431770932,-0.9216452069052442,-0.07117885682290681,0.07835479309475579,-3.183215248334887,3.5041328744561016,0.0662522588605856,0.040212291758834014,-1.074361207407105,1.9485284142638417,1.0,1.0,0.556790452886267,0.0,0.0,0.23221196429171426,1.030013180051626,0.022360679774997897,0.702000429305828,0.20985128451671636,0.32801275074579794,0.3893968750069019,linear_QR_raw_X
2000,15,2020282056,experiment0_exact_m0,1.011613615934026,-1.0191179675759998,0.0116136159340261,-0.019117967575999817,0.5193766938611415,-0.8549815018314494,0.06467784594742057,0.040323665142143805,0.179560957293898,-0.474112844370858,1.0,1.0,0.5647855067678229,0.0,0.0,-0.09725741668193544,-0.29652337855218863,-0.05590169943749474,-0.1987129724188281,-0.0413557172444407,-0.09781040613336053,0.1061940247696407,linear_QR_raw_X
2000,16,2020283065,experiment0_exact_m0,1.047476236053804,-1.0028600119898392,0.04747623605380391,-0.0028600119898392062,2.1232018226426383,-0.12790362451489806,0.06554759314557985,0.04015308133559506,0.724301744357877,-0.07122770892563735,1.0,1.0,0.5433757453042274,0.0,0.0,0.3643951180784266,0.42335645381094167,0.3689512162874653,0.43111733377139666,-0.004556098209038684,-0.007760879960454992,0.008999404905381097,linear_QR_raw_X
2000,17,2020284074,experiment0_exact_m0,0.981867764831696,-1.0180913116583754,-0.01813223516830398,-0.01809131165837541,-0.8108982084068007,-0.8090680534052374,0.06622644258619871,0.040657033749166786,-0.2737914715063172,-0.44497372262791224,1.0,1.0,0.534336407327497,0.0,0.0,-0.3259586877003825,-0.5674395159166974,-0.38013155617496425,-0.679316770584918,0.05417286847458175,0.11187725466822063,0.12430293556816037,linear_QR_raw_X
2000,18,2020285083,experiment0_exact_m0,0.9507535596444368,-0.9778031448503796,-0.04924644035556325,0.022196855149620442,-2.202367765698567,0.9926735400253516,0.0653397322466893,0.04004876595391451,-0.7536982271312952,0.5542456707695594,1.0,1.0,0.5630131437328502,0.0,0.0,-0.17986214074501977,-0.009621348701957414,-0.2347871376374779,-0.13150699221291126,0.05492499689245814,0.12188564351095385,0.13368943629814536,linear_QR_raw_X
2000,19,2020286092,experiment0_exact_m0,0.8628508400007867,-0.9446091278170976,-0.1371491599992133,0.055390872182902395,-6.1334968963047185,2.4771551106794387,0.06531369065973476,0.03981965045888954,-2.0998531642273948,1.3910436567013273,0.0,1.0,0.5553624189053686,0.0,0.0,-0.5614788644629904,-0.15871519640882675,-0.6149186938124421,-0.16723905931155209,0.053439829349451684,0.008523862902725332,0.054115354564882735,linear_QR_raw_X
2000,20,2020287101,experiment0_exact_m0,1.1020815605572043,-1.0805140771420365,0.1020815605572043,-0.08051407714203651,4.565226173103403,-3.6006989927051127,0.0656772074769908,0.04011146857821625,1.5542920364415207,-2.0072582729060717,1.0,0.0,0.5336908839327673,0.0,0.0,0.019112613992416476,-0.737414828548482,-0.044721359549995794,-0.7003837216348905,0.06383397354241227,-0.03703110691359146,0.07379755454931573,linear_QR_raw_X
2000,21,2020288110,experiment0_exact_m0,0.9298300425201148,-0.9581302282097106,-0.07016995747988519,0.04186977179028939,-3.1380958980658624,1.872473118509803,0.06465788003516082,0.039107053310606474,-1.0852498943937987,1.0706450178626377,1.0,1.0,0.546120834682003,0.0,0.0,-0.15223089183463528,0.22969985412290547,-0.20124611797498107,0.25235487209585333,0.049015226140345786,-0.02265501797294786,0.053997613215250796,linear_QR_raw_X
2000,22,2020289119,experiment0_exact_m0,1.059095036995762,-1.043760694865689,0.05909503699576191,-0.04376069486568901,2.6428103971077714,-1.9570377692461332,0.06574682960523853,0.03988331116519391,0.8988271731212629,-1.0972181994728383,1.0,1.0,0.5373449136853924,0.0,0.0,0.03810671663724328,-0.37101712345409693,0.08944271909999159,-0.2828828390490018,-0.05133600246274831,-0.08813428440509513,0.10199528046166399,linear_QR_raw_X
2000,23,2020290128,experiment0_exact_m0,0.936651555320202,-0.9940548250827744,-0.06334844467979805,0.005945174917225571,-2.833028571458267,0.26587630506086124,0.06461254699784526,0.03958613935475778,-0.9804356525662212,0.15018324631121252,1.0,1.0,0.5467674239770706,0.0,0.0,-0.4751397787099086,-0.5280508653548449,-0.42485291572496003,-0.43527412094162093,-0.050286862984948555,-0.09277674441322398,0.10552863541609774,linear_QR_raw_X
2000,24,2020291137,experiment0_exact_m0,1.0803927671266111,-1.0253802381879291,0.08039276712661114,-0.025380238187929116,3.5952738438882594,-1.1350387574669119,0.0650228049869168,0.03894825774333717,1.236378023722399,-0.6516398847717619,1.0,1.0,0.5668842304882682,0.0,0.0,0.3933432507807525,0.2338289663896714,0.436033255612459,0.36364351000874534,-0.042690004831706485,-0.12981454361907394,0.13665376777666824,linear_QR_raw_X
2000,25,2020292146,experiment0_exact_m0,0.9323864262980444,-0.9626103094913748,-0.06761357370195564,0.03738969050862517,-3.0237709399852988,1.6721177926992916,0.06581004162838527,0.038907759984774165,-1.0274051197802687,0.9609828610862444,1.0,1.0,0.5480458326886619,0.0,0.0,-0.16193010205356748,0.17061281801732844,-0.17888543819998318,0.23265925045625083,0.0169553361464157,-0.06204643243892238,0.0643214054746607,linear_QR_raw_X
2000,26,2020293155,experiment0_exact_m0,0.9837220302622708,-0.9573469940543882,-0.016277969737729214,0.04265300594561183,-0.727972937384939,1.9075004147818153,0.06612075445493701,0.03971134096067489,-0.24618548097213663,1.0740761936961534,1.0,1.0,0.546577001147776,0.0,0.0,0.3085336801346918,0.8012066309268137,0.35777087639996635,0.8881146885710999,-0.04923719626527456,-0.08690805764428622,0.09988649548146007,linear_QR_raw_X
2000,27,2020294164,experiment0_exact_m0,0.9411449975225152,-0.94253689605077,-0.058855002477484764,0.05746310394923004,-2.6320757271114896,2.5698281325723,0.0658404261213199,0.04059420214915459,-0.8939037297394833,1.415549534342228,1.0,1.0,0.5527675535373542,0.0,0.0,0.09523429246663317,0.6471578406151954,0.19006577808748212,0.6987572097992277,-0.09483148562084895,-0.051599369184032295,0.1079606667506613,linear_QR_raw_X
2000,28,2020295173,experiment0_exact_m0,1.034711238213564,-0.9969073553069672,0.03471123821356392,0.003092644693032831,1.552333764574346,0.1383072752775076,0.06348886469848737,0.039232283398618166,0.5467295466442782,0.0788290771049477,1.0,1.0,0.5473443014976899,0.0,0.0,0.32341310914559374,0.41928957234362163,0.2906888370749727,0.3736195014290103,0.03272427207062106,0.04567007091461134,0.05618392439032413,linear_QR_raw_X
2000,29,2020296182,experiment0_exact_m0,0.9904881641154694,-0.9906145390896084,-0.00951183588453064,0.009385460910391608,-0.425382232572647,0.41973057191605395,0.06643468862361682,0.04130775815422904,-0.1431757426970055,0.22720818872206783,1.0,1.0,0.5566568174994306,0.0,0.0,0.016614655590453466,0.10405539388562544,-0.03354101966249684,0.1274624178895094,0.05015567525295031,-0.02340702400388396,0.05534871753525832,linear_QR_raw_X
2000,30,2020297191,experiment0_exact_m0,1.1222767341566398,-1.0639797530036552,0.12227673415663975,-0.06397975300365522,5.468381792818338,-2.8612615379963886,0.06431796609151642,0.03916610313242662,1.9011287450019059,-1.6335491122854329,1.0,1.0,0.5589887263595219,0.0,0.0,0.362190622684062,-0.19362378289259627,0.38013155617496425,-0.1822841102015028,-0.017940933490902256,-0.011339672691093455,0.021224167151294982,linear_QR_raw_X
2000,31,2020298200,experiment0_exact_m0,0.980153227185709,-0.9792418255135104,-0.019846772814291036,0.020758174486489644,-0.8875746629349913,0.9283337848118527,0.06478615187353416,0.03970429868861957,-0.30634282543950037,0.5228193211341006,1.0,1.0,0.5342890466377026,0.0,0.0,0.04478436189196421,0.254869335113928,0.15652475842498528,0.34370817561345346,-0.11174039653302106,-0.08883884049952545,0.14275242834591959,linear_QR_raw_X
2000,32,2020299209,experiment0_exact_m0,1.034201522394921,-1.0034071459194611,0.034201522394921025,-0.0034071459194611187,1.5295385801804964,-0.1523721977035217,0.06493177980515066,0.039515006846616775,0.5267300926842609,-0.08622410044584958,1.0,1.0,0.5525911843102037,0.0,0.0,0.23893525628672294,0.25695540334321504,0.2347871376374779,0.27559100466896214,0.004148118649245025,-0.018635601325747098,0.019091687329840738,linear_QR_raw_X
2000,33,2020300218,experiment0_exact_m0,1.0126438026466411,-0.9871544437320896,0.012643802646641111,0.012845556267910396,0.5654480442396256,0.5744707404769229,0.06440699990552905,0.03925887319966107,0.1963110013692114,0.3272013489175052,1.0,1.0,0.5483527428946823,0.0,0.0,0.2265509445905869,0.4008579714092461,0.22360679774997896,0.467858958909354,0.002944146840607925,-0.06700098750010786,0.06706564192348174,linear_QR_raw_X
2000,34,2020301227,experiment0_exact_m0,1.041266210797648,-1.0327351253251151,0.04126621079764803,-0.03273512532511513,1.8454810503475363,-1.463959309578647,0.06575015009014018,0.03950992850738107,0.627621545214332,-0.8285290953892691,1.0,1.0,0.5695244980337227,0.0,0.0,-0.00044908779191422536,-0.3195054327513722,-0.11180339887498948,-0.561615749235402,0.11135431108307525,0.2421103164840298,0.266490502541429,linear_QR_raw_X
2000,35,2020302236,experiment0_exact_m0,0.8793690907519431,-0.9592837663434568,-0.12063090924805686,0.0407162336565432,-5.394778265325264,1.8208853248759085,0.06551277251049153,0.03990987472775257,-1.8413342104967156,1.020204496613714,1.0,1.0,0.5565930525977417,0.0,0.0,-0.5851310490162819,-0.34073266277208464,-0.5254759747124506,-0.3447793528852683,-0.059655074303831324,0.004046690113183649,0.05979216998125904,linear_QR_raw_X
2000,36,2020303245,experiment0_exact_m0,1.06880006272195,-1.075960480951971,0.06880006272195005,-0.07596048095197094,3.0768323420505905,-3.3970559802436995,0.06628738543859425,0.03930372515547724,1.0379058137039276,-1.9326534737225878,1.0,1.0,0.564515221220262,0.0,0.0,-0.20752937352959214,-1.0086839455948282,-0.3018691769624716,-0.9472275751445592,0.09433980343287948,-0.06145637045026897,0.11259166923300779,linear_QR_raw_X
2000,37,2020304254,experiment0_exact_m0,0.982594752144902,-0.9553241936776996,-0.017405247855098005,0.04467580632230039,-0.778386347384631,1.9979627977255712,0.06557055059292488,0.039810083758311535,-0.2654430639625595,1.1222233691727161,1.0,1.0,0.5554267958653973,0.0,0.0,0.3225995827943893,0.8325677038541991,0.3913118960624632,0.878878943169403,-0.06871231326807392,-0.04631123931520387,0.08286201108807348,linear_QR_raw_X
2000,38,2020305263,experiment0_exact_m0,0.9050036228567868,-0.9803244710479072,-0.09499637714321318,0.01967552895209279,-4.248367138168639,0.8799164046028938,0.06494162410495538,0.03967328777906709,-1.4627964491569356,0.49593895675251387,1.0,1.0,0.5387205109677005,0.0,0.0,-0.5955887933735796,-0.5474330469341495,-0.7155417527999327,-0.6099819971603757,0.11995295942635309,0.0625489502262262,0.13528149780935764,linear_QR_raw_X
2000,39,2020306272,experiment0_exact_m0,1.065985639945043,-1.0693082255564204,0.06598563994504292,-0.06930822555642036,2.950967529118829,-3.099558074880882,0.06573323582338166,0.03930627007096923,1.0038398249911118,-1.7632867588626766,1.0,1.0,0.5366051916526208,0.0,0.0,-0.15589477280249134,-0.8755710714565527,-0.21242645786248002,-1.2554434611136245,0.05653168505998868,0.3798723896570718,0.38405580823559476,linear_QR_raw_X
2000,40,2020307281,experiment0_exact_m0,1.0097162979071728,-0.997961191187858,0.009716297907172766,0.0020388088121420234,0.43452605220154494,0.09117830194150327,0.06672453676695958,0.04098665300844299,0.14561806462752466,0.04974323743200114,1.0,1.0,0.5424111744749446,0.0,0.0,0.10157308640793049,0.1452178658792327,0.15652475842498528,0.15111222548478376,-0.054951672017054795,-0.005894359605551069,0.05526689544953213,linear_QR_raw_X
2000,41,2020308290,experiment0_exact_m0,1.0255565115928869,-0.9642741373794717,0.025556511592886855,0.03572586262052835,1.142921943789129,1.5977091474864034,0.06683774425557322,0.04136640986142761,0.38236645891525345,0.8636442645181344,1.0,1.0,0.5267324871763313,0.0,0.0,0.5633101037359696,1.0106230432721945,0.5813776741499453,1.0827778962159296,-0.018067570413975775,-0.07215485294373503,0.07438252418408506,linear_QR_raw_X
2000,42,2020309299,experiment0_exact_m0,1.0595571223017417,-1.0327217079645796,0.059557122301741705,-0.03272170796457963,2.663475480219264,-1.4633592669739266,0.06596427743757524,0.03915458331780295,0.9028693198087875,-0.8357056873518457,1.0,1.0,0.521333418553547,0.0,0.0,0.1456067382901925,-0.14020941553660493,0.20124611797498107,-0.04373170055599022,-0.055639379684788576,-0.09647771498061472,0.1113718548807947,linear_QR_raw_X
2000,43,2020310308,experiment0_exact_m0,0.9606978848334052,-0.9368320114345808,-0.039302115166594764,0.06316798856541916,-1.7576440234406274,2.8249583286841338,0.06608155352628638,0.040182750376492604,-0.5947516828726023,1.5720175441841633,1.0,1.0,0.5618739963321031,0.0,0.0,0.3441851964282816,1.0298347943157347,0.33541019662496846,1.1407041596590766,0.008774999803313144,-0.11086936534334191,0.11121608154032207,linear_QR_raw_X
2000,44,2020311317,experiment0_exact_m0,1.0830227863133712,-1.013541515281139,0.08302278631337123,-0.013541515281138894,3.712891877562745,-0.6055949737395748,0.06517829478218742,0.04013051689292989,1.2737796622451762,-0.3374368517920737,1.0,1.0,0.5426175488971475,0.0,0.0,0.5440739073861339,0.5346858658091715,0.6820007331374358,0.722983900473954,-0.13792682575130188,-0.18829803466478245,0.23340942380385932,linear_QR_raw_X
2000,45,2020312326,experiment0_exact_m0,0.9903826859714764,-1.023066776560887,-0.009617314028523616,-0.02306677656088696,-0.4300993585748232,-1.0315776082388413,0.0646475318122649,0.03919550261832207,-0.1487653706014964,-0.5885056963169116,1.0,1.0,0.5338608503516848,0.0,0.0,-0.3237820828623775,-0.6312885537469173,-0.33541019662496846,-0.4574250067110743,0.011628113762590986,-0.173863547035843,0.17425196130190487,linear_QR_raw_X
2000,46,2020313335,experiment0_exact_m0,1.148999182358549,-1.1185984292381697,0.14899918235854903,-0.11859842923816966,6.663446006912062,-5.303882996024919,0.06395310827100664,0.03932330036368264,2.329819243924041,-3.0159836061904466,0.0,0.0,0.5530726266929371,0.0,0.0,0.06465382199219623,-1.0896937963289905,-0.08944271909999159,-1.1297890625764764,0.15409654109218782,0.04009526624748583,0.1592274296471343,linear_QR_raw_X
2000,47,2020314344,experiment0_exact_m0,1.0231551722980403,-1.0696000952591935,0.023155172298040316,-0.06960009525919353,1.0355307857827634,-3.1126108848003518,0.06551964756794851,0.04053734680333358,0.3534080715868742,-1.7169376080989587,1.0,1.0,0.5653429043723284,0.0,0.0,-0.5116782967856205,-1.269374756802125,-0.4695742752749558,-1.0352854312204103,-0.04210402151066467,-0.2340893255817147,0.2378456663020635,linear_QR_raw_X
2000,48,2020315353,experiment0_exact_m0,0.949438850332096,-0.9978518824018364,-0.05056114966790404,0.002148117598163579,-2.261163353559487,0.09606673946314681,0.06485691899143088,0.039471291588958714,-0.7795798883783602,0.05442227785534313,1.0,1.0,0.5427281142443071,0.0,0.0,-0.38728857847331283,-0.4520274014817601,-0.5031152949374527,-0.5571399686966353,0.11582671646413983,0.10511256721487516,0.15641125289877927,linear_QR_raw_X
2000,49,2020316362,experiment0_exact_m0,0.9980828888143264,-0.9887835572406812,-0.0019171111856736145,0.011216442759318768,-0.08573581863182847,0.5016145695114416,0.06596431306526047,0.040115254474932784,-0.02906285378545455,0.2796054245730311,1.0,1.0,0.57910380433948,0.0,0.0,0.09816865443665962,0.2280654663739984,0.07826237921249264,0.23824455184779825,0.019906275224166978,-0.010179085473799837,0.02235785263354258,linear_QR_raw_X
2000,50,2020317371,experiment0_exact_m0,1.0928230306318738,-1.0493649765101976,0.0928230306318738,-0.049364976510197556,4.1511721274083015,-2.2076688636896415,0.06559728235289,0.04075122147776496,1.4150438448428242,-1.211374155671199,1.0,1.0,0.5540165412713044,0.0,0.0,0.27009775781011464,-0.12350704020282265,0.3465905365124674,-0.04621420829827012,-0.07649277870235277,-0.07729283190455252,0.10874431965593663,linear_QR_raw_X
